match_id,home_team,away_team,bookmaker,home_odds,draw_odds,away_odds,home_implied_probability_raw,draw_implied_probability_raw,away_implied_probability_raw,home_implied_probability_no_vig,draw_implied_probability_no_vig,away_implied_probability_no_vig,odds_timestamp,source_name,source_url_or_page_title,is_example,is_real_data,data_status,collection_date,notes
EPL2627_MW14_140_TottenhamHotspur_Arsenal,Tottenham Hotspur,Arsenal,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW15_141_Arsenal_AFCBournemouth,Arsenal,AFC Bournemouth,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW15_142_Brighton&HoveAlbion_Everton,Brighton & Hove Albion,Everton,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW15_143_CoventryCity_AstonVilla,Coventry City,Aston Villa,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW15_144_CrystalPalace_ManchesterUnited,Crystal Palace,Manchester United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW15_145_Fulham_Brentford,Fulham,Brentford,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW15_146_HullCity_TottenhamHotspur,Hull City,Tottenham Hotspur,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW15_147_IpswichTown_NewcastleUnited,Ipswich Town,Newcastle United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW15_148_Liverpool_LeedsUnited,Liverpool,Leeds United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW15_149_ManchesterCity_Chelsea,Manchester City,Chelsea,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW15_150_Sunderland_NottinghamForest,Sunderland,Nottingham Forest,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW16_151_AFCBournemouth_CoventryCity,AFC Bournemouth,Coventry City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW16_152_Arsenal_ManchesterUnited,Arsenal,Manchester United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW16_153_Brentford_NewcastleUnited,Brentford,Newcastle United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW16_154_Brighton&HoveAlbion_IpswichTown,Brighton & Hove Albion,Ipswich Town,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW16_155_Chelsea_AstonVilla,Chelsea,Aston Villa,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW16_156_LeedsUnited_Fulham,Leeds United,Fulham,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW16_157_Liverpool_TottenhamHotspur,Liverpool,Tottenham Hotspur,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW16_158_ManchesterCity_HullCity,Manchester City,Hull City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW16_159_NottinghamForest_Everton,Nottingham Forest,Everton,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW16_160_Sunderland_CrystalPalace,Sunderland,Crystal Palace,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW17_161_AstonVilla_LeedsUnited,Aston Villa,Leeds United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW17_162_CoventryCity_Chelsea,Coventry City,Chelsea,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW17_163_CrystalPalace_Arsenal,Crystal Palace,Arsenal,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW17_164_Everton_Sunderland,Everton,Sunderland,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW17_165_Fulham_Brighton&HoveAlbion,Fulham,Brighton & Hove Albion,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW17_166_HullCity_Liverpool,Hull City,Liverpool,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW17_167_IpswichTown_Brentford,Ipswich Town,Brentford,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW17_168_ManchesterUnited_NottinghamForest,Manchester United,Nottingham Forest,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW17_169_NewcastleUnited_ManchesterCity,Newcastle United,Manchester City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW17_170_TottenhamHotspur_AFCBournemouth,Tottenham Hotspur,AFC Bournemouth,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW18_171_AstonVilla_Liverpool,Aston Villa,Liverpool,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW18_172_CoventryCity_Brentford,Coventry City,Brentford,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW18_173_CrystalPalace_AFCBournemouth,Crystal Palace,AFC Bournemouth,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW18_174_Everton_ManchesterCity,Everton,Manchester City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW18_175_Fulham_Arsenal,Fulham,Arsenal,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW18_176_HullCity_LeedsUnited,Hull City,Leeds United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW18_177_IpswichTown_Chelsea,Ipswich Town,Chelsea,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW18_178_ManchesterUnited_Sunderland,Manchester United,Sunderland,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW18_179_NewcastleUnited_NottinghamForest,Newcastle United,Nottingham Forest,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW18_180_TottenhamHotspur_Brighton&HoveAlbion,Tottenham Hotspur,Brighton & Hove Albion,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW19_181_AFCBournemouth_AstonVilla,AFC Bournemouth,Aston Villa,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW19_182_Arsenal_IpswichTown,Arsenal,Ipswich Town,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW19_183_Brentford_CrystalPalace,Brentford,Crystal Palace,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW19_184_Brighton&HoveAlbion_ManchesterUnited,Brighton & Hove Albion,Manchester United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW19_185_Chelsea_NewcastleUnited,Chelsea,Newcastle United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW19_186_LeedsUnited_Everton,Leeds United,Everton,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW19_187_Liverpool_CoventryCity,Liverpool,Coventry City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW19_188_ManchesterCity_TottenhamHotspur,Manchester City,Tottenham Hotspur,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW19_189_NottinghamForest_Fulham,Nottingham Forest,Fulham,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW19_190_Sunderland_HullCity,Sunderland,Hull City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW20_191_Arsenal_Brentford,Arsenal,Brentford,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW20_192_Brighton&HoveAlbion_AFCBournemouth,Brighton & Hove Albion,AFC Bournemouth,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW20_193_CrystalPalace_Chelsea,Crystal Palace,Chelsea,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW20_194_Everton_AstonVilla,Everton,Aston Villa,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW20_195_Fulham_TottenhamHotspur,Fulham,Tottenham Hotspur,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW20_196_IpswichTown_CoventryCity,Ipswich Town,Coventry City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW20_197_LeedsUnited_ManchesterCity,Leeds United,Manchester City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW20_198_ManchesterUnited_NewcastleUnited,Manchester United,Newcastle United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW20_199_NottinghamForest_HullCity,Nottingham Forest,Hull City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW20_200_Sunderland_Liverpool,Sunderland,Liverpool,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW21_201_AFCBournemouth_IpswichTown,AFC Bournemouth,Ipswich Town,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW21_202_AstonVilla_ManchesterUnited,Aston Villa,Manchester United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW21_203_Brentford_Brighton&HoveAlbion,Brentford,Brighton & Hove Albion,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW21_204_Chelsea_Sunderland,Chelsea,Sunderland,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW21_205_CoventryCity_Everton,Coventry City,Everton,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW21_206_HullCity_Arsenal,Hull City,Arsenal,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW21_207_Liverpool_CrystalPalace,Liverpool,Crystal Palace,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW21_208_ManchesterCity_NottinghamForest,Manchester City,Nottingham Forest,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW21_209_NewcastleUnited_Fulham,Newcastle United,Fulham,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW21_210_TottenhamHotspur_LeedsUnited,Tottenham Hotspur,Leeds United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW22_211_Arsenal_NewcastleUnited,Arsenal,Newcastle United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW22_212_Brighton&HoveAlbion_ManchesterCity,Brighton & Hove Albion,Manchester City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
